Company,TypeName,Ram(GB),Weight(kg),Touchscreen,IPS,PPI,Cpu_Brand,HDD(GB),SSD(GB),Hybrid(GB),Flash_Storage(GB),Gpu_Brand,Os,Price_BDT
Dell,Notebook,8,2.3,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,AMD,Others/No OS/Linux,11.483959986677212
Acer,Notebook,6,2.23,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,11.099982467006106
HP,Notebook,6,2.19,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,AMD,Windows,11.430456482938787
Lenovo,Notebook,4,2.2,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Windows,10.525219286685545
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.606434022827925
Acer,Notebook,4,1.8,0,1,157.3505121487356,Intel Core i3,0,128,0,0,Intel,Windows,11.247096204331072
Lenovo,Notebook,8,2.2,0,0,100.45466986113652,Intel Core i3,0,256,0,0,Nvidia,Others/No OS/Linux,11.00449696580396
Lenovo,Ultrabook,8,1.3,0,1,125.36742798669836,Intel Core i5,0,180,0,0,Intel,Windows,11.794051090822764
Dell,2 in 1 Convertible,8,2.191,1,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.69864955989372
Asus,Notebook,4,2.0,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Others/No OS/Linux,10.408616983757238
Chuwi,Notebook,6,1.4,0,1,267.3384360344031,Other Intel processors,0,0,0,64,Intel,Windows,10.898903648375788
Acer,Notebook,4,2.1,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Windows,10.644090674252368
Dell,Ultrabook,8,1.88,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,11.96047257345776
HP,Notebook,4,2.04,1,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,11.048538035310022
Lenovo,Notebook,8,2.8,0,0,106.11306214269258,Intel Core i5,0,256,0,0,Nvidia,Others/No OS/Linux,11.340106614107878
Dell,Notebook,8,2.0,0,0,100.45466986113652,Intel Core i3,0,256,0,0,Intel,Windows,11.2916801109391
MSI,Gaming,16,2.7,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.169029958754484
HP,Notebook,4,1.49,0,1,165.6321180513006,Intel Core i5,512,0,0,0,Intel,Windows,11.417284230373312
Asus,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.0438014487515
Dell,Ultrabook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.07114599427058
Toshiba,Notebook,4,2.0,0,0,100.45466986113652,Intel Core i3,512,0,0,0,Intel,Windows,10.98425828974124
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.581994333569329
Dell,2 in 1 Convertible,12,1.6,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,11.961245699384804
HP,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i3,1024,128,0,0,AMD,Windows,11.00449696580396
Toshiba,Ultrabook,32,1.05,1,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.728914780958563
MSI,Gaming,8,2.7,0,0,127.33567457123112,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.790405674937412
Dell,Notebook,4,2.2,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Others/No OS/Linux,10.766946965764298
Lenovo,Ultrabook,12,1.4,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.21426896375466
Dell,Notebook,16,2.2,0,0,141.21199808219862,Intel Core i7,2048,256,0,0,AMD,Windows,11.82628259408539
Acer,2 in 1 Convertible,8,1.6,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.3271379085331
HP,Notebook,6,2.1,0,0,141.21199808219862,AMD Processor,1024,128,0,0,AMD,Windows,11.268864665400631
Huawei,Ultrabook,8,1.05,0,1,199.69207064108247,Intel Core i7,0,512,0,0,Intel,Windows,12.104449581335809
Dell,Notebook,8,2.13,0,0,141.21199808219862,Intel Core i5,0,256,0,0,AMD,Windows,11.382190159647706
Acer,Ultrabook,8,1.6,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,11.576350866820327
MSI,Gaming,16,3.78,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.61554305503218
MSI,Gaming,16,2.43,0,1,254.67134914246225,Intel Core i7,2048,512,0,0,Nvidia,Windows,12.67383313581979
Dell,Notebook,4,2.06,0,0,100.45466986113652,Intel Core i3,512,0,0,0,Intel,Windows,10.96980045365376
Dell,Notebook,16,2.77,1,0,127.33567457123112,Intel Core i7,0,512,0,0,Nvidia,Windows,12.137258329529814
Dell,Gaming,16,2.65,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.104449581335809
HP,Workstation,8,3.14,0,0,127.33567457123112,Intel Core i7,512,0,0,0,Nvidia,Windows,12.345704144615368
MSI,Gaming,16,2.2,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.961245699384804
Toshiba,Notebook,4,1.2,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.877797718970134
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Other Intel processors,512,0,0,0,Intel,Windows,10.632532624093058
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i5,0,256,0,0,Intel,Windows,11.187153772771104
HP,Workstation,8,3.0,0,1,127.33567457123112,Intel Core i7,1024,0,0,0,AMD,Windows,12.764018468421272
Lenovo,Notebook,8,1.9,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.76917878791835
Chuwi,Notebook,4,1.89,0,0,141.21199808219862,Other Intel processors,0,0,0,64,Intel,Windows,10.308919326755392
HP,Gaming,12,3.78,0,1,127.33567457123112,Intel Core i7,1024,0,0,0,Nvidia,Windows,12.229691511128808
HP,Ultrabook,8,1.91,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.282618819846302
Samsung,2 in 1 Convertible,16,1.71,1,0,146.86047800548656,Intel Core i7,0,256,0,0,AMD,Windows,12.28688275098639
Lenovo,Notebook,8,2.5,0,0,141.21199808219862,Intel Core i5,0,0,1024,0,AMD,Windows,11.462011046168678
HP,Notebook,8,1.95,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.877797718970134
Dell,Ultrabook,4,1.5,0,0,125.36742798669836,Intel Core i3,0,128,0,0,Intel,Windows,11.854058252902163
Dell,Notebook,8,2.8,0,0,127.33567457123112,Intel Core i5,1024,128,0,0,AMD,Windows,11.781233568238813
Lenovo,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.999011575046008
HP,Workstation,8,2.0,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.340979341990671
Lenovo,Notebook,8,1.5,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Windows,11.794051090822764
Lenovo,Notebook,8,1.44,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.658825055130215
Lenovo,Notebook,4,2.19,0,0,100.45466986113652,AMD Processor,512,0,0,0,AMD,Windows,10.488965999997278
Dell,Notebook,8,2.36,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,AMD,Windows,11.67842295415162
Dell,Notebook,8,2.24,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Windows,11.128717807741976
Samsung,Ultrabook,8,1.17,0,0,146.86047800548656,Intel Core i7,0,256,0,0,Intel,Windows,12.229691511128808
Lenovo,Gaming,16,3.2,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.104449581335809
HP,Gaming,8,2.2,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.794051090822764
HP,Ultrabook,4,1.91,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,11.00449696580396
Lenovo,Notebook,4,1.44,0,1,165.6321180513006,Intel Core i3,0,180,0,0,Intel,Windows,11.391762975386618
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Windows,10.898903648375788
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Nvidia,Others/No OS/Linux,11.00449696580396
MSI,Gaming,8,2.4,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.833130389127511
Acer,Netbook,4,1.35,0,1,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.664012968426022
Acer,Notebook,12,2.4,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.70860737346602
Apple,Ultrabook,8,0.92,0,1,226.4155471693585,Other Intel processors,0,0,0,256,Intel,Mac OS,11.850654054906146
Lenovo,Notebook,8,2.29,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,10.92094401424323
Dell,Ultrabook,8,1.7,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.570675370511132
Dell,Notebook,8,2.14,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Others/No OS/Linux,11.39185327597476
Dell,2 in 1 Convertible,4,2.08,1,0,146.86047800548656,Intel Core i3,512,0,0,0,Intel,Windows,11.024334150087713
Lenovo,Notebook,4,2.8,0,0,106.11306214269258,Intel Core i3,1024,0,0,0,Intel,Windows,10.98425828974124
HP,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows,10.961503515663267
Toshiba,Notebook,8,1.5,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.67227688319666
Dell,Notebook,8,2.33,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,11.59317738152729
MSI,Gaming,16,2.43,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.416953314103122
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,10.697249003128666
Lenovo,Notebook,4,1.85,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Intel,Windows,11.449900464548778
HP,Notebook,4,2.04,0,0,141.21199808219862,Intel Core i3,512,0,0,0,Intel,Windows,11.321316917264513
Toshiba,Notebook,8,1.47,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.098426185758512
HP,Ultrabook,8,1.54,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.325591950775545
LG,Ultrabook,8,0.98,1,1,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.340979341990671
Lenovo,Notebook,4,2.15,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux,10.928220048143892
Lenovo,2 in 1 Convertible,4,1.8,1,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.533590465413813
HP,Notebook,6,2.65,0,1,127.33567457123112,AMD Processor,2048,0,0,0,AMD,Windows,11.135770807421247
MSI,Gaming,16,1.8,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.438956604675155
Vero,Notebook,4,1.3,0,1,157.3505121487356,Other Intel processors,0,0,0,32,Intel,Windows,10.35255478701417
Dell,Notebook,8,4.42,0,1,127.33567457123112,Intel Core i7,1024,0,0,0,Nvidia,Windows,12.41553909018099
MSI,Gaming,8,2.7,0,0,127.33567457123112,Intel Core i7,0,256,0,0,Nvidia,Windows,11.999011575046008
MSI,Gaming,16,2.4,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.957386902085076
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.746534066132202
HP,Netbook,2,1.17,0,0,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Windows,10.134202369346657
Dell,Notebook,8,2.32,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,AMD,Others/No OS/Linux,11.171195430321974
Lenovo,Ultrabook,8,1.75,0,1,157.3505121487356,Intel Core i7,0,256,0,0,AMD,Windows,11.894705619295983
HP,Notebook,4,1.91,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,10.984224355776732
HP,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,AMD,Windows,10.942491369598926
Acer,Notebook,8,2.1,0,0,111.93520355955212,Intel Core i3,1024,0,0,0,Intel,Windows,10.755474402409464
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,12.124265882826084
HP,Notebook,8,1.11,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.838538958256564
Asus,Netbook,4,1.2,0,0,135.0942111925629,Other Intel processors,0,0,0,64,Intel,Windows,10.62083942179289
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,11.321316917264513
Dell,Notebook,4,2.18,0,0,141.21199808219862,Intel Core i5,0,128,0,0,AMD,Others/No OS/Linux,11.135770807421247
Dell,Ultrabook,8,1.21,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.187618408746772
HP,Ultrabook,8,1.43,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.105119071690554
HP,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,512,0,0,0,Intel,Windows,11.2968940622618
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,10.933928061100904
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.48398057424644
Dell,Ultrabook,8,1.21,0,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.199818126742285
Asus,Gaming,16,2.73,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.417443165882151
Asus,Gaming,16,2.34,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.543373110504149
Lenovo,Ultrabook,4,1.7,0,0,157.3505121487356,Intel Core i5,0,180,0,0,Intel,Windows,11.791314490510416
Lenovo,Notebook,8,1.4,0,1,165.6321180513006,Intel Core i3,0,256,0,0,Intel,Windows,11.647299002890838
Acer,Notebook,6,2.1,0,0,100.45466986113652,AMD Processor,1024,0,0,0,AMD,Windows,10.80559822083645
Toshiba,Ultrabook,8,1.47,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.244879811646204
HP,Ultrabook,8,1.26,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,11.999011575046008
HP,Notebook,4,1.86,0,0,141.21199808219862,Intel Core i3,512,0,0,0,Intel,Others/No OS/Linux,10.635398611146856
Lenovo,Notebook,8,2.1,0,1,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,11.906304496476409
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,10.913723897252812
Asus,Notebook,4,2.0,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Others/No OS/Linux,10.203518068168773
Asus,Notebook,8,2.3,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.05144540666537
Dell,Gaming,8,2.56,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.758378303204273
Dell,Notebook,4,1.65,0,0,117.82653006268644,Intel Core i3,0,128,0,0,Intel,Windows,11.3271379085331
Toshiba,Ultrabook,16,1.24,1,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.32291301479395
Lenovo,Notebook,8,1.32,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.200426737343347
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux,10.938218881603463
Dell,Notebook,16,2.32,0,0,141.21199808219862,Intel Core i7,2048,0,0,0,AMD,Windows,11.689589380786638
Dell,Notebook,8,2.02,0,0,141.21199808219862,Intel Core i7,2048,256,0,0,AMD,Windows,11.832781848275722
Acer,Notebook,4,1.45,0,0,111.93520355955212,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.718808117053747
Asus,Notebook,4,2.0,0,0,100.45466986113652,AMD Processor,512,0,0,0,AMD,Windows,10.646947546969663
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.089061187131486
HP,2 in 1 Convertible,4,1.63,1,1,157.3505121487356,Intel Core i3,0,128,0,0,Nvidia,Windows,11.341543848214608
Lenovo,Notebook,4,2.1,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Windows,10.553935978562958
HP,Notebook,8,1.88,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,12.156441127521845
Asus,Ultrabook,8,1.2,0,1,165.6321180513006,Other Intel processors,0,512,0,0,Intel,Windows,11.383568205660184
Toshiba,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,512,0,0,0,Intel,Windows,10.894440388718705
Lenovo,Gaming,16,3.31,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,11.965852871897738
HP,Notebook,16,2.9,0,1,127.33567457123112,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.756976914896118
HP,Notebook,8,1.34,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.872765395052117
HP,Notebook,8,1.48,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.937094557872165
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,11.869753397205654
Apple,Ultrabook,8,1.37,0,1,226.98300468106115,Intel Core i5,0,256,0,0,Intel,Mac OS,12.117405352814009
Asus,Netbook,2,1.1,0,0,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Windows,10.29312811029732
Acer,Notebook,8,2.2,0,0,100.45466986113652,AMD Processor,0,256,0,0,AMD,Windows,11.282618819846302
Samsung,Ultrabook,8,1.31,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.169029958754484
Lenovo,Notebook,6,2.4,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.126939402399548
HP,Ultrabook,8,1.26,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,12.531234734308883
HP,Ultrabook,4,1.26,0,0,176.23257360658386,Intel Core i5,512,0,0,0,Intel,Windows,12.156441127521845
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.367481208799468
Toshiba,Ultrabook,8,1.2,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.009339742332887
HP,2 in 1 Convertible,8,1.29,1,1,331.2642361026012,Intel Core i5,0,256,0,0,Intel,Windows,12.104449581335809
Dell,Notebook,8,1.6,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.886129055122252
HP,Gaming,12,2.62,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.921990751319218
Asus,Gaming,16,2.9,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.583007955124152
HP,Workstation,8,2.59,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.144978851169512
HP,Ultrabook,8,1.32,0,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.035408871953685
Dell,Ultrabook,16,1.18,0,0,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,12.319691467314946
HP,Notebook,4,1.86,0,0,100.45466986113652,AMD Processor,512,0,0,0,AMD,Others/No OS/Linux,10.344834472532058
Lenovo,Notebook,4,2.2,0,0,100.45466986113652,Other Intel processors,1024,0,0,0,Intel,Others/No OS/Linux,10.566407457475975
Acer,Notebook,4,2.4,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Windows,11.118044150401708
Lenovo,Gaming,32,4.6,0,1,127.33567457123112,Intel Core i7,0,512,1024,0,Nvidia,Windows,12.875226781245162
Lenovo,Notebook,4,2.2,0,0,100.45466986113652,AMD Processor,512,0,0,0,AMD,Windows,10.49232921628676
Dell,Gaming,16,2.59,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.570694248052522
HP,Notebook,4,2.1,0,0,141.21199808219862,AMD Processor,1024,0,0,0,AMD,Windows,10.77833109449611
Dell,Notebook,4,2.2,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Others/No OS/Linux,10.408285043563778
Lenovo,Notebook,8,1.4,0,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,11.709601830069268
HP,Ultrabook,8,1.39,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,11.838538958256564
HP,Notebook,8,1.63,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,11.730179708304206
Lenovo,Gaming,16,3.2,0,1,141.21199808219862,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.258693558242385
Asus,Netbook,4,1.2,0,0,135.0942111925629,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.45449496593495
Asus,Gaming,8,2.7,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.169029958754484
Dell,Gaming,8,2.65,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.877797718970134
Asus,Notebook,4,2.2,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Windows,10.702682512534036
Lenovo,Notebook,4,1.9,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.099982467006106
Dell,Notebook,8,2.5,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,AMD,Windows,11.456302202029136
Acer,Notebook,8,3.0,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.649412485420385
Lenovo,2 in 1 Convertible,16,1.38,1,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.258693558242385
Dell,Gaming,16,2.65,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.999011575046008
Lenovo,Notebook,16,2.5,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,12.595330455393924
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.881138587375505
MSI,Gaming,16,2.8,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.336227719801212
Asus,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.647299002890838
Asus,Notebook,4,1.5,0,0,111.93520355955212,Other Intel processors,0,0,0,32,Intel,Windows,10.419509651208935
HP,Notebook,6,2.19,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,AMD,Windows,11.430456482938787
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.684539904620497
Mediacom,Notebook,4,1.45,0,1,157.3505121487356,Other Intel processors,0,32,0,0,Intel,Windows,10.755474402409464
Acer,Notebook,4,2.4,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Others/No OS/Linux,10.882753083571671
Lenovo,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i5,2048,0,0,0,Intel,Windows,11.223949222107734
Acer,Ultrabook,8,1.12,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.68859159009734
Asus,Gaming,16,3.2,0,0,127.33567457123112,AMD Processor,1024,256,0,0,AMD,Windows,12.137258329529814
Lenovo,2 in 1 Convertible,4,1.8,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows,11.250235147353186
Dell,Notebook,4,2.2,0,0,100.45466986113652,Other Intel processors,512,0,0,0,Intel,Windows,10.702682512534036
Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,10.758030532118871
Dell,Notebook,16,2.06,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,12.340979341990671
Lenovo,Notebook,8,2.32,0,0,141.21199808219862,Intel Core i7,0,0,1024,0,AMD,Windows,11.58871915835435
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,AMD,Windows,11.218218777581484
Dell,Notebook,8,2.16,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.822158635252306
Lenovo,Notebook,2,1.42,0,0,111.93520355955212,Other Intel processors,0,0,0,32,Intel,Windows,10.309319260105164
HP,Notebook,16,2.1,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,11.847209595145904
Asus,Notebook,8,2.37,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.794051090822764
Lenovo,Netbook,4,1.4,1,0,135.0942111925629,Other Intel processors,0,128,0,0,Intel,Windows,10.955200388512845
Dell,Notebook,8,2.18,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.520526503743048
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Nvidia,Windows,11.153188695567094
Dell,Notebook,4,1.95,0,0,100.45466986113652,Intel Core i5,512,0,0,0,Intel,Windows,11.384796595259596
Dell,Ultrabook,8,1.5,0,0,125.36742798669836,Intel Core i5,0,256,0,0,Intel,Windows,12.04543429956736
Acer,Notebook,4,2.2,0,1,141.21199808219862,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.67521483321893
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Windows,11.74773668355211
HP,Notebook,8,1.63,0,0,157.3505121487356,Intel Core i5,1024,0,0,0,Intel,Windows,11.491395346419866
Asus,Gaming,8,2.24,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.991572878839904
Acer,Notebook,8,1.5,0,1,157.3505121487356,Intel Core i3,0,128,0,0,Intel,Windows,11.220003019048102
HP,Notebook,8,1.63,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,11.780307886630112
Dell,Ultrabook,8,1.42,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.310423651804824
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.887787025280216
Dell,Ultrabook,4,1.5,0,0,125.36742798669836,Intel Core i3,512,0,0,0,Intel,Windows,11.826414163415308
Asus,Notebook,4,2.0,0,0,100.45466986113652,Intel Core i5,0,256,0,0,Intel,Windows,11.165535850056164
MSI,Gaming,16,4.14,0,0,127.33567457123112,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.487654901872803
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.784912512365032
Razer,Gaming,32,3.49,1,0,254.67134914246225,Intel Core i7,0,512,0,0,Nvidia,Windows,13.404219511989044
Asus,Notebook,8,1.7,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,11.811191330961654
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,11.615184174998967
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.084232641495236
