Company,TypeName,Ram(GB),Weight(kg),Touchscreen,IPS,PPI,Cpu_Brand,HDD(GB),SSD(GB),Hybrid(GB),Flash_Storage(GB),Gpu_Brand,Os,Price_BDT
Dell,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Windows,11.864314462879722
Acer,Notebook,4,2.4,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Others/No OS/Linux,10.882753083571671
Dell,Workstation,8,2.23,0,0,141.21199808219862,Other Intel processors,1024,0,0,64,Nvidia,Windows,12.389293797566964
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.727012126194182
Microsoft,Ultrabook,16,1.25,1,0,200.84255993695703,Intel Core i7,0,512,0,0,Intel,Windows,12.65092511957094
HP,Notebook,8,1.91,0,0,100.45466986113651,Intel Core i5,0,128,0,0,Intel,Windows,11.170322473618691
Dell,Workstation,16,2.17,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.380219211288884
HP,Workstation,8,2.31,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,12.127532558356787
Lenovo,Notebook,8,1.65,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.996042733361348
Dell,Notebook,8,2.36,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,AMD,Windows,11.678422954151621
Dell,2 in 1 Convertible,4,1.47,1,0,135.0942111925629,Other Intel processors,512,0,0,0,Intel,Windows,10.96358421275364
Dell,Notebook,8,4.42,0,1,127.33567457123111,Intel Core i7,1024,0,0,0,Nvidia,Windows,12.41553909018099
Microsoft,Ultrabook,4,1.252,1,0,200.84255993695703,Other Intel processors,0,128,0,0,Intel,Windows,11.68859159009734
Microsoft,Ultrabook,8,1.25,1,0,200.84255993695703,Intel Core i7,0,256,0,0,Intel,Windows,12.28688275098639
HP,Notebook,8,2.5,0,0,106.11306214269258,Intel Core i3,0,256,0,0,Intel,Windows,11.253208692800149
Acer,Notebook,4,2.23,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Nvidia,Windows,11.090843051038627
Acer,Netbook,4,1.4,0,0,135.0942111925629,Other Intel processors,0,128,0,0,Intel,Windows,10.867234225566579
Asus,Notebook,8,2.37,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.410626923348222
Lenovo,Notebook,8,1.5,0,1,157.3505121487356,Intel Core i7,0,512,0,0,AMD,Others/No OS/Linux,11.475254749948958
Lenovo,Notebook,8,2.67,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.43681525075968
Asus,Notebook,4,2.0,0,0,100.45466986113651,Other Intel processors,512,0,0,0,Intel,Windows,10.50892311099205
Acer,Notebook,4,2.2,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Nvidia,Windows,10.942491369598926
Dell,Notebook,8,2.02,0,0,141.21199808219862,Intel Core i5,2048,0,0,0,AMD,Windows,11.423897510599963
HP,Gaming,12,3.78,0,1,127.33567457123111,Intel Core i7,1024,0,0,0,Nvidia,Windows,12.229691511128808
Lenovo,Ultrabook,12,1.4,0,1,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,12.319151299581968
HP,2 in 1 Convertible,8,1.29,1,1,331.2642361026012,Intel Core i7,0,512,0,0,Intel,Windows,12.39229906840134
HP,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,512,0,0,0,AMD,Windows,11.842883674164804
Google,Ultrabook,8,1.1,1,0,234.50740003017813,Intel Core i5,0,128,0,0,Intel,Others/No OS/Linux,11.94259526177521
Dell,Ultrabook,8,1.42,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.310423651804825
Asus,Notebook,12,2.06,0,1,282.42399616439724,Intel Core i7,1024,128,0,0,Intel,Windows,11.961245699384804
Dell,Notebook,8,1.79,0,0,111.93520355955211,Intel Core i3,0,128,0,0,Intel,Windows,11.398546628447408
Dell,Workstation,8,1.78,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.578449664116036
Lenovo,Notebook,8,1.7,0,0,157.3505121487356,Intel Core i5,0,180,0,0,Intel,Windows,12.01006992698034
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Windows,11.306602156886267
Toshiba,Notebook,8,1.05,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.213673684302993
Dell,Notebook,8,2.16,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,11.932346073839886
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows,11.16622914002769
HP,Notebook,4,1.49,0,1,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.379439785586554
Chuwi,Notebook,4,1.89,0,0,141.21199808219862,Other Intel processors,0,0,0,64,Intel,Windows,10.308919326755392
Lenovo,Notebook,4,2.3,0,0,100.45466986113651,Intel Core i3,0,128,0,0,Intel,Windows,11.128717807741976
Lenovo,Notebook,8,1.75,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.747483621099692
Dell,Workstation,16,2.17,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,12.548949329824381
Dell,Notebook,16,2.06,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,12.340979341990671
Lenovo,Ultrabook,16,1.36,0,1,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,12.286324562087236
Asus,Ultrabook,16,0.91,0,0,176.23257360658386,Intel Core i7,0,512,0,0,Intel,Windows,12.367481208799468
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.711571384684039
Toshiba,Ultrabook,32,1.05,1,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.728914780958565
Asus,Gaming,8,1.99,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.999755483179998
Acer,Notebook,8,2.2,0,0,100.45466986113651,AMD Processor,1024,0,0,0,AMD,Windows,11.153188695567094
Asus,Gaming,24,4.33,1,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.93787942566224
Lenovo,Ultrabook,8,1.3,0,1,125.36742798669837,Intel Core i5,0,180,0,0,Intel,Windows,11.794051090822764
Lenovo,Notebook,8,2.17,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.593066629335206
HP,Notebook,8,1.48,0,0,157.3505121487356,Intel Core i7,0,1024,0,0,Intel,Windows,12.258693558242383
Lenovo,Notebook,8,1.4,0,1,165.6321180513006,Intel Core i3,0,256,0,0,Intel,Windows,11.647299002890838
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.606434022827925
Asus,Netbook,4,1.2,0,0,135.0942111925629,Other Intel processors,0,0,0,64,Intel,Windows,10.62083942179289
HP,Notebook,8,1.91,0,0,100.45466986113651,Intel Core i5,0,256,0,0,AMD,Windows,11.21997621191204
Lenovo,2 in 1 Convertible,8,1.4,1,1,158.48253022174808,Intel Core i5,0,256,0,0,Intel,Windows,12.169029958754484
Lenovo,Notebook,4,2.1,0,0,111.93520355955211,Other Intel processors,512,0,0,0,Intel,Windows,10.492329216286759
Lenovo,Netbook,4,1.25,0,0,135.0942111925629,Other Intel processors,0,16,0,0,Intel,Others/No OS/Linux,10.371614421769003
Lenovo,Notebook,8,1.44,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.647299002890838
Asus,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Intel,Windows,11.901773267254955
Acer,Notebook,4,2.2,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.21025157469921
HP,Ultrabook,8,1.34,0,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,11.979554657202005
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Others/No OS/Linux,11.838538958256565
Dell,Ultrabook,8,1.29,1,1,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,11.59317738152729
Acer,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i7,512,0,0,0,Nvidia,Windows,11.251794439750519
Dell,Notebook,8,2.18,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.520526503743048
Dell,Notebook,16,2.2,0,0,141.21199808219862,Intel Core i7,2048,256,0,0,AMD,Windows,11.897874891619507
Xiaomi,Notebook,16,1.95,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Others/No OS/Linux,12.036084715895036
Asus,Netbook,2,1.1,0,0,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Windows,10.29312811029732
HP,Notebook,4,2.04,1,0,100.45466986113651,Intel Core i5,1024,0,0,0,Intel,Windows,11.048538035310022
Asus,Gaming,24,2.24,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,12.787542177072293
HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,11.581994333569327
Asus,Gaming,16,3.0,0,0,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.107781527139903
Lenovo,Gaming,8,3.2,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.035408871953685
HP,Ultrabook,8,1.32,0,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.035408871953685
Dell,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.946297526331401
HP,Notebook,4,1.63,0,0,100.45466986113651,Intel Core i3,0,128,0,0,Intel,Windows,11.3271379085331
Dell,Notebook,8,2.8,0,1,127.33567457123111,Intel Core i5,1024,128,0,0,AMD,Others/No OS/Linux,11.581994333569327
Lenovo,Notebook,8,2.02,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.992322339232558
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.475254749948958
Lenovo,Notebook,8,2.2,0,0,100.45466986113651,Intel Core i3,2048,0,0,0,Nvidia,Others/No OS/Linux,10.92094401424323
Dell,Notebook,4,2.3,0,0,141.21199808219862,Intel Core i5,512,0,0,0,AMD,Windows,11.163509822713086
Dell,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,12.019556302911338
Dell,Gaming,16,4.42,0,1,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.802513422018176
Toshiba,Notebook,8,2.0,0,1,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.548823355967214
Asus,Notebook,8,2.0,0,1,282.42399616439724,Intel Core i7,1024,256,0,0,Nvidia,Windows,11.961245699384804
Mediacom,Notebook,4,1.2,0,1,165.6321180513006,Other Intel processors,0,32,0,0,Intel,Windows,10.702682512534036
Asus,Gaming,8,2.3,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,12.199818126742283
Dell,Notebook,8,1.93,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.013731055453894
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,AMD,Windows,11.473259052507764
HP,Notebook,4,1.86,0,0,141.21199808219862,Other Intel processors,0,256,0,0,Intel,Windows,10.780829534271708
HP,Gaming,12,2.62,0,0,127.33567457123111,Intel Core i7,1024,0,0,0,Nvidia,Windows,12.28688275098639
Lenovo,Notebook,8,1.87,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,11.547664998774126
Dell,Ultrabook,8,1.2,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,12.035408871953685
Dell,Notebook,4,1.6,0,0,157.3505121487356,Intel Core i3,0,128,0,0,Intel,Windows,11.392947522266775
HP,Ultrabook,8,1.34,0,1,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,11.835052441455058
Acer,Gaming,8,2.4,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.473997508959393
Asus,Notebook,4,2.0,0,0,100.45466986113651,AMD Processor,512,0,0,0,AMD,Windows,10.646947546969663
HP,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i3,0,128,0,0,Intel,Windows,11.35079469542275
Lenovo,Notebook,4,1.87,0,0,157.3505121487356,Intel Core i5,512,0,0,0,Intel,Windows,11.457581873930954
Lenovo,Notebook,4,2.15,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux,10.928220048143892
HP,Notebook,4,1.86,0,0,141.21199808219862,Intel Core i3,512,0,0,0,Intel,Windows,10.7758263968811
Lenovo,Notebook,8,1.99,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,12.24719539481918
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,0,128,0,0,Intel,Windows,11.004496965803959
Dell,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.81028555397328
Dell,Gaming,16,4.42,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.692533852843548
HP,Notebook,8,2.65,0,0,106.11306214269258,Intel Core i3,1024,0,0,0,Intel,Windows,11.09111753752189
HP,Notebook,8,2.63,0,0,127.33567457123111,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.946511448795048
Asus,Notebook,4,2.0,0,0,100.45466986113651,Other Intel processors,512,0,0,0,Intel,Others/No OS/Linux,10.203518068168773
Mediacom,Notebook,4,1.35,0,1,165.6321180513006,Other Intel processors,0,0,0,32,Intel,Windows,10.33315734934111
Lenovo,Notebook,6,2.8,0,0,106.11306214269258,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.647299002890838
HP,Notebook,6,1.91,0,1,141.21199808219862,AMD Processor,0,128,0,0,AMD,Windows,11.13559581653491
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,AMD,Windows,11.218218777581484
Acer,2 in 1 Convertible,4,1.25,1,1,189.90579052433606,Other Intel processors,0,0,0,32,Intel,Windows,10.646947546969663
Lenovo,Notebook,4,2.05,0,0,141.21199808219862,Intel Core i3,0,128,0,0,Intel,Windows,11.237606651501846
HP,Ultrabook,16,1.16,1,1,276.053530085501,Other Intel processors,0,512,0,0,Intel,Windows,12.375144308896552
Lenovo,Notebook,8,3.4,0,1,127.33567457123111,Intel Core i7,0,256,0,0,Nvidia,Windows,12.797931563100292
Asus,Notebook,8,2.5,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Windows,11.524102765560354
Dell,Ultrabook,8,1.21,1,1,331.2642361026012,Intel Core i5,0,128,0,0,Intel,Windows,12.169029958754484
Dell,Notebook,4,1.93,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.657787423603802
Fujitsu,Notebook,8,2.2,0,0,100.45466986113651,Intel Core i5,1024,0,0,0,Intel,Windows,11.397189083487625
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Other Intel processors,512,0,0,0,Intel,Windows,10.632532624093058
Lenovo,Notebook,4,2.02,0,0,111.93520355955211,Intel Core i5,512,0,0,0,Intel,Windows,11.689597761365484
HP,Workstation,8,3.14,0,0,106.11306214269258,Intel Core i5,512,0,0,0,Nvidia,Windows,12.320762011833631
HP,Notebook,8,1.94,0,0,111.93520355955211,Other Intel processors,2048,0,0,0,Intel,Windows,10.755474402409464
HP,Notebook,6,1.95,0,1,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,11.267319000936345
Lenovo,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.513315388939995
Lenovo,Notebook,4,2.05,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.321316917264511
Mediacom,Notebook,4,1.4,0,0,157.3505121487356,Other Intel processors,0,32,0,0,Intel,Windows,10.309319260105164
Toshiba,Ultrabook,16,1.24,1,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.32291301479395
Lenovo,Gaming,32,4.6,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.67910605535188
MSI,Gaming,16,4.14,0,0,127.33567457123111,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.703588080436152
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Others/No OS/Linux,11.410649077385242
Mediacom,Notebook,4,1.45,0,1,157.3505121487356,Other Intel processors,0,32,0,0,Intel,Windows,10.755474402409464
Dell,Notebook,8,1.9,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.708130340928289
HP,Notebook,4,1.49,0,0,165.6321180513006,Intel Core i3,0,128,0,0,Intel,Windows,11.369759234576504
Dell,Notebook,16,1.93,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.129736808912964
Dell,Netbook,4,1.26,0,0,135.0942111925629,Other Intel processors,0,0,0,16,Intel,Others/No OS/Linux,10.478864197361565
MSI,Gaming,16,4.5,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.553640243204368
HP,Gaming,16,3.78,0,1,127.33567457123111,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.103779642463435
Lenovo,Ultrabook,12,1.4,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,12.214268963754659
Lenovo,Notebook,12,2.2,1,0,100.45466986113651,Intel Core i7,1024,0,0,0,Intel,Windows,11.20370646218779
Asus,Gaming,8,2.73,0,1,127.33567457123111,Intel Core i5,1024,128,0,0,Nvidia,Windows,12.270633041428491
Asus,2 in 1 Convertible,8,2.2,1,0,100.45466986113651,Intel Core i5,1024,0,0,0,Intel,Windows,11.397189083487625
Lenovo,Notebook,12,2.2,0,0,141.21199808219862,AMD Processor,0,512,0,0,AMD,Windows,11.647299002890838
Dell,2 in 1 Convertible,4,1.39,1,0,135.0942111925629,Other Intel processors,0,128,0,0,Intel,Windows,11.193807763472138
Samsung,Notebook,16,2.5,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.229691511128808
Lenovo,Notebook,4,2.8,0,0,127.33567457123111,Intel Core i3,512,0,0,0,Intel,Others/No OS/Linux,11.062881313464096
Lenovo,Notebook,8,2.29,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Windows,10.92094401424323
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,12.405222639857698
Lenovo,Notebook,8,1.7,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.087632519036884
Dell,2 in 1 Convertible,8,1.34,1,0,176.23257360658386,Intel Core i5,0,256,0,0,Intel,Windows,12.212477093203168
Dell,Workstation,8,2.06,1,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.266669031653867
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.897684337651325
HP,Notebook,4,2.1,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Windows,11.2968940622618
Acer,Notebook,4,1.6,0,0,157.3505121487356,Other Intel processors,0,0,0,32,Intel,Windows,10.587947104698507
MSI,Gaming,16,4.14,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.487654901872803
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,10.933928061100904
MSI,Gaming,16,1.8,0,0,282.42399616439724,Intel Core i7,2048,256,0,0,Nvidia,Windows,12.532126513214052
Toshiba,Notebook,8,2.2,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,12.035408871953685
Lenovo,Notebook,6,2.4,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.126939402399548
Lenovo,2 in 1 Convertible,8,2.0,1,1,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,11.961245699384804
Acer,Notebook,4,1.6,0,0,111.93520355955211,Other Intel processors,0,0,0,128,Intel,Windows,10.646947546969663
Lenovo,Notebook,32,2.5,0,1,282.42399616439724,Other Intel processors,0,1024,0,0,Nvidia,Windows,13.288684270271146
Dell,Gaming,16,2.59,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.570694248052522
Dell,Notebook,4,2.18,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,10.887493006078323
Dell,Notebook,4,2.25,0,0,100.45466986113651,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,10.67521483321893
Dell,Notebook,4,1.93,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Others/No OS/Linux,11.55923636783348
Asus,Gaming,8,3.0,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.854946563855178
Dell,Notebook,4,2.18,0,0,141.21199808219862,Intel Core i5,0,128,0,0,AMD,Others/No OS/Linux,11.135770807421247
HP,Ultrabook,8,1.84,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Intel,Windows,12.028237011920506
MSI,Gaming,16,2.94,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.518490012588265
Acer,2 in 1 Convertible,4,1.25,1,1,135.0942111925629,Other Intel processors,0,0,0,32,Intel,Others/No OS/Linux,10.729415844329893
HP,Notebook,8,2.31,0,0,111.93520355955211,Intel Core i5,0,256,0,0,Intel,Windows,11.816542400434315
Lenovo,Notebook,8,1.65,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,12.081506657576957
Dell,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Windows,11.446048211128096
Fujitsu,Notebook,8,2.2,0,0,100.45466986113651,Intel Core i5,0,256,0,0,Intel,Windows,11.475254749948958
HP,Notebook,4,1.88,0,0,100.45466986113651,Intel Core i5,512,0,0,0,Intel,Windows,11.629222953302936
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,11.59317738152729
Mediacom,Notebook,2,1.4,0,0,157.3505121487356,Other Intel processors,0,0,0,32,Intel,Windows,10.268338977758996
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,0,128,0,0,Intel,Others/No OS/Linux,10.940366271398876
Asus,2 in 1 Convertible,6,1.5,1,0,165.6321180513006,Intel Core i5,1024,0,0,0,Intel,Windows,11.251807423644
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,12.29848772949495
Asus,Ultrabook,16,1.1,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.341507849754784
Dell,Gaming,16,2.62,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,12.091015266893484
Lenovo,Notebook,4,1.8,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.512115136742974
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Nvidia,Windows,11.153188695567094
Asus,Notebook,8,2.0,0,0,100.45466986113651,Other Intel processors,1024,0,0,0,Intel,Windows,10.780850328399447
Asus,Notebook,8,1.99,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,11.601613768465667
Dell,Ultrabook,8,1.23,1,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Windows,12.325054961762039
Lenovo,Notebook,2,1.42,0,0,111.93520355955211,Other Intel processors,0,0,0,32,Intel,Windows,10.309319260105164
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,12.263496857376035
Dell,Notebook,16,2.06,1,0,282.42399616439724,Intel Core i7,0,1024,0,0,Nvidia,Windows,12.574704321992973
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.803106911383074
HP,Notebook,8,2.6,0,0,107.98564559226952,AMD Processor,1024,0,0,0,AMD,Windows,11.047455542925034
Lenovo,Ultrabook,16,1.14,0,1,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,12.595740294935627
Asus,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Others/No OS/Linux,11.855798600629507
Acer,Notebook,4,2.4,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Windows,10.901137048778104
Lenovo,Notebook,4,1.43,0,0,111.93520355955211,Other Intel processors,0,0,0,32,Intel,Windows,10.405020129390525
Acer,Ultrabook,8,1.8,0,1,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.615184174998967
Razer,Gaming,16,1.95,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,12.654779218877353
Toshiba,Notebook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,11.892744506094807
Lenovo,Ultrabook,8,1.36,0,1,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,12.15960453331018
Asus,Gaming,32,3.8,0,1,127.33567457123111,Intel Core i7,0,512,0,0,Nvidia,Windows,12.728914780958565
Acer,Gaming,8,2.4,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,11.355745200582605
Dell,Ultrabook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,12.07114599427058
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.875114180096078
HP,Notebook,4,1.86,0,0,100.45466986113651,Intel Core i3,512,0,0,0,Intel,Others/No OS/Linux,10.69151300145826
Toshiba,Notebook,8,2.0,0,1,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.761682180646739
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,11.615184174998967
Dell,Notebook,16,2.2,0,0,141.21199808219862,Intel Core i7,2048,256,0,0,AMD,Windows,11.82628259408539
Lenovo,Gaming,8,3.31,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,11.878630514504515
Dell,Gaming,32,4.42,0,1,254.67134914246222,Intel Core i7,1024,512,0,0,Nvidia,Windows,12.846219812928414
Dell,Notebook,8,1.56,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,11.905852296380287
Lenovo,Notebook,4,2.2,0,0,100.45466986113651,Other Intel processors,512,0,0,0,Intel,Windows,10.82976821843963
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,512,0,0,0,Intel,Windows,11.074156902152797
HP,Notebook,6,2.04,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,AMD,Windows,11.081603942316837
MSI,Gaming,8,2.7,0,0,127.33567457123111,Intel Core i7,1024,128,0,0,Nvidia,Windows,12.096257779522967
Toshiba,Notebook,4,2.1,0,0,100.45466986113651,Intel Core i3,0,128,0,0,Intel,Windows,11.00248310108412
Dell,Notebook,8,2.06,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,11.653608721935166
HP,Notebook,8,2.1,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,AMD,Windows,11.405273436913294
Toshiba,Notebook,8,2.0,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,11.92917224144307
